cust_id,gender,age,work_yn
C19786,1,42,0
C19787,2,42,1
C19788,2,68,0
C19789,2,32,1
C19790,2,50,1
C19791,2,32,1
C19792,1,62,1
C19793,2,59,1
C19794,2,65,1
C19795,2,36,1
C19796,2,36,0
C19797,1,60,1
C19798,1,58,1
C19799,1,26,0
C19800,1,33,0
C19801,1,55,1
C19802,1,44,1
C19803,2,74,0
C19804,1,27,0
C19805,1,46,1
C19806,1,60,1
C19807,2,74,1
C19808,1,35,1
C19809,1,20,0
C19810,2,36,0
C19811,1,65,1
C19812,1,62,0
C19813,2,63,1
C19814,1,61,1
C19815,2,30,0
C19816,1,34,1
C19817,1,73,0
C19818,2,78,0
C19819,2,51,1
C19820,1,54,1
C19821,2,56,1
C19822,1,43,1
C19823,2,69,0
C19824,2,58,1
C19825,1,38,0
C19826,1,48,1
C19827,1,20,0
C19828,1,46,0
C19829,2,22,0
C19830,1,33,0
C19831,1,55,1
C19832,2,24,0
C19833,1,46,1
C19834,1,64,1
C19835,1,61,1
C19836,1,53,1
C19837,2,33,0
C19838,1,48,1
C19839,2,35,1
C19840,2,46,0
C19841,1,51,1
C19842,1,40,1
C19843,2,57,0
C19844,2,32,0
C19845,1,61,1
C19846,1,39,1
C19847,1,66,0
C19848,1,81,0
C19849,1,55,1
C19850,2,32,1
C19851,2,59,1
C19852,1,56,1
C19853,2,79,0
C19854,1,65,1
C19855,1,58,1
C19856,1,37,1
C19857,2,57,1
C19858,2,62,0
C19859,1,63,1
C19860,1,49,1
C19861,2,49,1
C19862,2,46,1
C19863,1,28,0
C19864,2,45,0
C19865,2,38,1
C19866,1,34,0
C19867,2,72,1
C19868,1,67,0
C19869,1,55,1
C19870,1,35,1
C19871,1,69,0
C19872,1,40,1
C19873,2,48,1
C19874,1,69,1
C19875,1,26,0
C19876,2,77,0
C19877,2,59,1
C19878,2,28,0
C19879,2,30,0
C19880,1,37,1
C19881,1,75,0
C19882,1,37,1
C19883,1,55,1
C19884,2,58,1
C19885,2,50,1
C19886,1,62,1
C19887,1,64,1
C19888,1,48,1
C19889,1,36,1
C19890,2,78,1
C19891,1,72,0
C19892,1,63,1
C19893,2,40,1
C19894,2,46,1
C19895,1,58,1
C19896,1,76,1
C19897,2,32,0
C19898,1,40,1
C19899,1,23,0
C19900,2,26,0
C19901,1,77,1
C19902,2,75,0
C19903,2,37,0
C19904,2,64,1
C19905,1,53,1
C19906,1,74,1
C19907,2,50,1
C19908,2,41,1
C19909,1,64,1
C19910,1,64,1
C19911,2,43,0
C19912,2,47,1
C19913,1,70,0
C19914,2,22,0
C19915,2,21,0
C19916,2,32,1
C19917,2,37,1
C19918,1,27,0
C19919,1,39,1
C19920,1,27,0
C19921,2,58,1
C19922,1,61,1
C19923,2,34,0
C19924,1,73,1
C19925,1,27,0
C19926,1,65,1
C19927,1,50,0
C19928,2,59,1
C19929,1,52,1
C19930,2,40,1
C19931,2,24,0
C19932,1,55,1
C19933,1,33,1
C19934,1,72,1
C19935,1,53,1
C19936,2,59,1
C19937,1,65,1
C19938,1,37,1
C19939,1,25,0
C19940,1,51,1
C19941,1,36,1
C19942,1,51,1
C19943,2,35,0
C19944,1,58,0
C19945,2,61,1
C19946,2,42,1
C19947,1,46,1
C19948,2,20,0
C19949,2,23,0
C19950,2,68,0
C19951,1,53,1
C19952,2,66,1
C19953,2,51,1
C19954,2,49,0
C19955,2,57,1
C19956,2,62,1
C19957,2,34,1
C19958,2,37,1
C19959,1,59,1
C19960,2,40,0
C19961,1,56,1
C19962,2,27,0
C19963,2,58,0
C19964,2,35,1
C19965,2,81,0
C19966,1,70,1
C19967,1,69,1
C19968,1,23,0
C19969,2,64,1
C19970,2,27,1
C19971,2,64,1
C19972,1,49,1
C19973,1,45,1
C19974,2,44,1
C19975,2,71,0
C19976,1,61,1
C19977,2,64,1
C19978,1,43,1
C19979,2,65,1
C19980,1,51,1
C19981,2,55,1
C19982,1,42,1
C19983,2,45,1
C19984,1,55,1
C19985,2,50,0
C19986,2,60,1
C19987,1,27,0
C19988,2,84,1
C19989,1,64,0
C19990,1,63,1
C19991,1,51,1
C19992,2,63,1
C19993,1,71,1
C19994,1,37,1
C19995,2,57,0
C19996,2,41,1
C19997,1,49,1
C19998,1,38,1
C19999,1,21,0
C20000,2,74,0
